"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL3989868";"TUCATINIB";"ARRY-380|IRBINITINIB|ONT-380|TUCATINIB|TUKYSA";"Small molecule";"4.0";"480.53";"294";"303";"5.09";"110.85";"10";"2";"1";"5";"N";"0.36";"None";"4.57";"5.25";"5.25";"5";"MOL";"0";"36";"10";"2";"1";"480.2022";"-1.03";"NEUTRAL";"C26H24N8O2";"Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1";"SDEAXTCZPQIFQM-UHFFFAOYSA-N"
"CHEMBL1289926";"AXITINIB";"AG-013736|AG-13736|AXITINIB|INLYTA|NSC-757441";"Small molecule";"4.0";"386.48";"1089";"1542";"4.64";"70.67";"4";"2";"0";"5";"N";"0.52";"13.07";"4.59";"4.15";"4.15";"4";"MOL";"0";"28";"5";"2";"0";"386.1201";"-1.43";"NEUTRAL";"C22H18N4OS";"CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1";"RITAVMQDGBJQJZ-FMIVXFBMSA-N"
"CHEMBL1421";"DASATINIB";"BMS-354825|BMS-354825 HYDRATE|BMS-354825-03|DASATINIB|DASATINIB ANHYDROUS|DASATINIB HYDRATE|DASATINIB MONOHYDRATE|NSC-759877|Sprycel";"Small molecule";"4.0";"488.02";"1000";"2910";"3.31";"106.51";"9";"3";"0";"7";"N";"0.47";"8.52";"7.19";"3.83";"3.74";"3";"MOL";"0";"33";"9";"3";"0";"487.1557";"-2.33";"NEUTRAL";"C22H26ClN7O2S";"Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1";"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"
"CHEMBL3813873";"PEXIDARTINIB";"CML-261|PEXIDARTINIB|PLX-3397|PLX3397";"Small molecule";"4.0";"417.82";"299";"378";"5.23";"66.49";"4";"2";"1";"5";"N";"0.47";"None";"6.76";"4.54";"4.45";"4";"MOL";"0";"29";"5";"2";"1";"417.0968";"-1.35";"NEUTRAL";"C20H15ClF3N5";"FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1";"JGWRKYUXBBNENE-UHFFFAOYSA-N"
"CHEMBL3707348";"ACALABRUTINIB";"ACALABRUTINIB|ACP-196|CALQUENCE";"Small molecule";"4.0";"465.52";"44";"169";"3.31";"118.51";"7";"2";"0";"4";"N";"0.45";"None";"4.63";"2.56";"2.56";"4";"MOL";"0";"35";"9";"3";"0";"465.1913";"-0.95";"NEUTRAL";"C26H23N7O2";"CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12";"WDENQIQQYWYTPO-IBGZPJMESA-N"
"CHEMBL3545063";"OSIMERTINIB MESYLATE";"AZD-9291 MESYLATE|AZD9291 mesylate|MERELETINIB MESILATE|MERELETINIB MESYLATE|OSIMERTINIB MESILATE|OSIMERTINIB MESYLATE|TAGRISSO";"Small molecule";"4.0";"595.73";"";"";"4.51";"87.55";"8";"2";"0";"10";"N";"0.31";"13.64";"8.87";"4.49";"3.01";"4";"MOL";"0";"37";"9";"2";"0";"499.2696";"-1.11";"BASE";"C29H37N7O5S";"C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C.CS(=O)(=O)O";"FUKSNUHSJBTCFJ-UHFFFAOYSA-N"
"CHEMBL3353410";"OSIMERTINIB";"AZD-9291|AZD-9291 FREE BASE|AZD9291|MERELETINIB|OSIMERTINIB|TAGRISSO";"Small molecule";"4.0";"499.62";"362";"1201";"4.51";"87.55";"8";"2";"0";"10";"N";"0.31";"13.64";"8.87";"4.49";"3.01";"4";"MOL";"0";"37";"9";"2";"0";"499.2696";"-1.11";"BASE";"C28H33N7O2";"C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C";"DUYJMQONPNNFPI-UHFFFAOYSA-N"
"CHEMBL221959";"TOFACITINIB";"550|CP 690550|CP- 690 550|CP-690|CP-690 FREE BASE|CP-690,550|CP-690,550 FREE BASE|CP-690-550|CP-690550|CP-690550 FREE BASE|CP690,550|CP690550|TASOCITINIB|TOFACITINIB";"Small molecule";"4.0";"312.38";"524";"1749";"1.54";"88.91";"5";"1";"0";"3";"N";"0.93";"9.15";"6.44";"1.24";"1.19";"2";"MOL";"0";"23";"7";"1";"0";"312.1699";"-1.14";"NEUTRAL";"C16H20N6O";"C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12";"UJLAWZDWDVHWOW-YPMHNXCESA-N"
"CHEMBL2103875";"TRAMETINIB";"GSK-1120212|GSK1120212|JTP 74057|JTP-74057|MEKINIST|TMT-212|TMT212|TRAMETINIB";"Small molecule";"4.0";"615.40";"327";"459";"3.94";"107.13";"8";"2";"1";"5";"N";"0.33";"12.60";"None";"3.18";"3.18";"4";"MOL";"0";"37";"9";"2";"1";"615.0779";"-1.57";"NEUTRAL";"C26H23FIN5O4";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"LIRYPHYGHXZJBZ-UHFFFAOYSA-N"
"CHEMBL3707320";"ALECTINIB HYDROCHLORIDE";"ALECENSA|ALECTINIB HYDROCHLORIDE";"Small molecule";"4.0";"519.09";"";"";"4.77";"72.36";"5";"1";"0";"3";"N";"0.58";"12.18";"6.97";"4.89";"4.75";"3";"MOL";"0";"36";"6";"1";"0";"482.2682";"-0.21";"NEUTRAL";"C30H35ClN4O2";"CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O.Cl";"GYABBVHSRIHYJR-UHFFFAOYSA-N"
"CHEMBL3545376";"ERDAFITINIB";"BALVERSA|ERDAFITINIB|JNJ-42756493";"Small molecule";"4.0";"446.56";"25";"118";"4.18";"77.33";"8";"1";"0";"9";"N";"0.41";"None";"9.72";"3.52";"1.25";"4";"MOL";"0";"33";"8";"1";"0";"446.2430";"-1.30";"BASE";"C25H30N6O2";"COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1";"OLAHOMJCDNXHFI-UHFFFAOYSA-N"
"CHEMBL4204794";"AVAPRITINIB";"70C366|AVAPRITINIB|AYVAKIT|BLU-285|C-366|X-720776|X720776";"Small molecule";"4.0";"498.57";"7";"23";"2.61";"106.29";"10";"1";"0";"5";"N";"0.39";"None";"8.52";"3.26";"2.12";"5";"MOL";"0";"37";"10";"2";"0";"498.2404";"-1.68";"BASE";"C26H27FN10";"Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1";"DWYRIWUZIJHQKQ-SANMLTNESA-N"
"CHEMBL535";"SUNITINIB";"NSC-736511|NSC-750690|SU-011248|SU-11248|SU011248|SUNITINIB|SUTENT|Sutent";"Small molecule";"4.0";"398.48";"1204";"3872";"3.33";"77.23";"3";"3";"0";"7";"N";"0.63";"11.46";"9.04";"2.93";"1.28";"2";"MOL";"0";"29";"6";"3";"0";"398.2118";"-1.21";"BASE";"C22H27FN4O2";"CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C";"WINHZLLDWRZWRT-ATVHPVEESA-N"
"CHEMBL1567";"SUNITINIB MALATE";"PHA-290940AD|SU-010398|SU-011248 L-MALATE SALT|SU010398|SU011248 L-MALATE SALT|SUNITINIB L-MALATE|SUNITINIB MALATE|Sutent";"Small molecule";"4.0";"532.57";"4";"5";"3.33";"77.23";"3";"3";"0";"7";"N";"0.63";"11.46";"9.04";"2.93";"1.28";"2";"MOL";"0";"29";"6";"3";"0";"398.2118";"-1.21";"BASE";"C26H33FN4O7";"CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O";"LBWFXVZLPYTWQI-IPOVEDGCSA-N"
"CHEMBL1795071";"RUXOLITINIB PHOSPHATE";"INCB-018424 PHOSPHATE|INCB-018424 SALT|INCB-18424 PHOSPHATE|INCB018424 PHOSPHATE|INCB018424 SALT|JAKAFI|OPZELURA|RUXOLITINIB (AS PHOSPHATE)|RUXOLITINIB MONOPHOSPHATE|RUXOLITINIB PHOSPHATE";"Small molecule";"4.0";"404.37";"4";"4";"3.47";"83.18";"5";"1";"0";"4";"N";"0.80";"13.89";"3.91";"2.48";"2.48";"3";"MOL";"0";"23";"6";"1";"0";"306.1593";"-0.90";"NEUTRAL";"C17H21N6O4P";"N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1.O=P(O)(O)O";"JFMWPOCYMYGEDM-XFULWGLBSA-N"
"CHEMBL1289601";"LENVATINIB";"E-7080|ER-203492-00|KISPLYX|LENVATINIB|LENVIMA";"Small molecule";"4.0";"426.86";"302";"345";"4.07";"115.57";"5";"3";"0";"6";"N";"0.55";"12.37";"5.40";"2.52";"2.52";"3";"MOL";"0";"30";"8";"4";"0";"426.1095";"-1.35";"NEUTRAL";"C21H19ClN4O4";"COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O";"WOSKHXYHFSIKNG-UHFFFAOYSA-N"
